arrestee_id,arrestee_incident_id,arrest_date,arrest_type_name,offense_name,arrestee_age_num,arrestee_sex_code,arrestee_race_desc,arrestee_location_name,victim_id,victim_type_name,victim_age_num,victim_sex_code,victim_race_desc,agency_id,agency_name,weapon_name,weapon_2,weapon_3,relationship  ,relationship_2,relationship_3
29468789,99780183,7/24/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,109417945,Individual,27,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun,0,0,Relationship Unknown,Victim was Otherwise Known,0
29469507,99790674,8/2/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,22,M,Black or African American,Residence/Home,109434934,Individual,22,F,White,18458,KNOX CO SO KNOXVILLE,Handgun,0,0,Victim was Ex-Spouse,0,0
29470016,99798477,3/15/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Residence/Home,109432600,Individual,28,M,White,18459,KNOXVILLE PD,Handgun,0,0,Relationship Unknown,0,0
29471196,99759088,5/11/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,30,M,White,Field/Woods,109391278,Individual,29,M,Black or African American,18456,JOHNSON CO SO MOUNTAIN CITY,Blunt Object,Other,0,Victim was Otherwise Known,0,0
29471197,99759088,7/13/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,31,M,White,Field/Woods,109391278,Individual,29,M,Black or African American,18456,JOHNSON CO SO MOUNTAIN CITY,Blunt Object,Other,0,Victim was Otherwise Known,0,0
29472269,99761477,5/22/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,24,M,Black or African American,Parking/Drop Lot/Garage,109394137,Individual,22,F,White,18715,JOHNSON CITY PD MUNICIPAL SAFETY BLDG,Handgun,0,0,Victim Was Acquaintance,Victim Was Boyfriend/Girlfriend,0
29472270,99773074,9/6/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,19,M,White,Residence/Home,109406018,Individual,41,M,White,18715,JOHNSON CITY PD MUNICIPAL SAFETY BLDG,Knife/Cutting Instrument,0,0,Victim Was Other Family Member,0,0
29474311,99781857,7/21/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,26,F,White,Convenience Store,109425178,Individual,28,M,White,18388,CHATTANOOGA PD,Handgun,0,0,Relationship Unknown,0,0
29480626,99803102,8/3/18 0:00,On View,Murder and Nonnegligent Manslaughter,73,M,White,Residence/Home,109437634,Individual,52,F,White,18638,BARTLETT PD,Firearm,0,0,Victim Was Boyfriend/Girlfriend,0,0
29774281,100515629,2/21/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,26,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,110247462,Individual,24,M,Black or African American,18388,CHATTANOOGA PD,Firearm,Other,0,Victim Was Stranger,0,0
29774281,100515629,2/21/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,26,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,110251422,Individual,28,M,Black or African American,18388,CHATTANOOGA PD,Firearm,Other,0,Victim Was Other Family Member,0,0
29774568,100521541,2/24/18 0:00,Taken INTO Custody,Negligent Manslaughter,16,M,Black or African American,Residence/Home,110252462,Individual,16,M,Black or African American,18513,JACKSON PD,Handgun,0,0,Relationship Unknown,0,0
29778503,100510315,4/3/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,66,M,Black or African American,Other/Unknown,110240311,Individual,47,M,Black or African American,18388,CHATTANOOGA PD,Shotgun,0,0,Victim Was Child,0,0
29778784,100521897,10/8/17 0:00,On View,Murder and Nonnegligent Manslaughter,51,M,White,Residence/Home,110256306,Individual,41,M,White,18615,SMYRNA PD,Handgun,0,0,Victim Was Friend,0,0
29779958,100525828,4/20/18 0:00,On View,Murder and Nonnegligent Manslaughter,51,M,White,Residence/Home,110262484,Individual,69,M,White,18189,BLOUNT CO SO MARYVILLE,Firearm,0,0,Relationship Unknown,0,0
29780412,100536649,6/3/16 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,21,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,110268416,Individual,21,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun,0,0,Relationship Unknown,Victim Was Friend,0
29780684,100530269,9/18/17 0:00,Taken INTO Custody,Negligent Manslaughter,18,M,Black or African American,Residence/Home,110264190,Individual,19,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun,0,0,Victim Was Acquaintance,0,0
29780691,100530277,8/10/18 0:00,On View,Murder and Nonnegligent Manslaughter,24,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,110271042,Individual,53,M,White,18271,NASHVILLE METRO PD NASHVILLE,Blunt Object,0,0,Relationship Unknown,Victim Was Stranger,0
29781542,100540599,3/18/16 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,57,M,White,Residence/Home,110273675,Individual,50,F,White,18370,GREENEVILLE PD,Other,0,0,Victim Was Spouse,0,0
29782277,100513685,6/15/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110238471,Individual,42,M,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782277,100513685,6/15/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110238473,Individual,19,F,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782277,100513685,6/15/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110244174,Individual,17,M,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Acquaintance,0,0
29782277,100513685,6/15/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110244179,Individual,19,M,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Acquaintance,0,0
29782277,100513685,6/15/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110244189,Individual,16,F,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782277,100513685,6/15/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110244195,Individual,29,F,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782277,100513685,6/15/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110244206,Individual,32,M,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782277,100513685,6/15/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110245569,Individual,70,F,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782277,100513685,6/15/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110245571,Individual,10,F,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782277,100513685,6/15/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110245573,Individual,8,F,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782277,100513685,6/15/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110245579,Individual,31,F,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782278,100513685,6/15/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110238471,Individual,42,M,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782278,100513685,6/15/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110238473,Individual,19,F,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782278,100513685,6/15/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110244174,Individual,17,M,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Acquaintance,0,0
29782278,100513685,6/15/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110244179,Individual,19,M,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Acquaintance,0,0
29782278,100513685,6/15/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110244189,Individual,16,F,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782278,100513685,6/15/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110244195,Individual,29,F,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782278,100513685,6/15/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110244206,Individual,32,M,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782278,100513685,6/15/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110245569,Individual,70,F,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782278,100513685,6/15/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110245571,Individual,10,F,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782278,100513685,6/15/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110245573,Individual,8,F,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782278,100513685,6/15/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110245579,Individual,31,F,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782279,100513685,6/26/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110238471,Individual,42,M,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782279,100513685,6/26/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110238473,Individual,19,F,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782279,100513685,6/26/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110244174,Individual,17,M,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Acquaintance,0,0
29782279,100513685,6/26/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110244179,Individual,19,M,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Acquaintance,0,0
29782279,100513685,6/26/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110244189,Individual,16,F,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782279,100513685,6/26/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110244195,Individual,29,F,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782279,100513685,6/26/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110244206,Individual,32,M,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782279,100513685,6/26/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110245569,Individual,70,F,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782279,100513685,6/26/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110245571,Individual,10,F,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782279,100513685,6/26/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110245573,Individual,8,F,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782279,100513685,6/26/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110245579,Individual,31,F,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782280,100513685,6/27/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,15,M,Black or African American,Parking/Drop Lot/Garage,110238471,Individual,42,M,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782280,100513685,6/27/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,15,M,Black or African American,Parking/Drop Lot/Garage,110238473,Individual,19,F,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782280,100513685,6/27/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,15,M,Black or African American,Parking/Drop Lot/Garage,110244174,Individual,17,M,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Acquaintance,0,0
29782280,100513685,6/27/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,15,M,Black or African American,Parking/Drop Lot/Garage,110244179,Individual,19,M,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Acquaintance,0,0
29782280,100513685,6/27/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,15,M,Black or African American,Parking/Drop Lot/Garage,110244189,Individual,16,F,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782280,100513685,6/27/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,15,M,Black or African American,Parking/Drop Lot/Garage,110244195,Individual,29,F,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782280,100513685,6/27/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,15,M,Black or African American,Parking/Drop Lot/Garage,110244206,Individual,32,M,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782280,100513685,6/27/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,15,M,Black or African American,Parking/Drop Lot/Garage,110245569,Individual,70,F,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782280,100513685,6/27/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,15,M,Black or African American,Parking/Drop Lot/Garage,110245571,Individual,10,F,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782280,100513685,6/27/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,15,M,Black or African American,Parking/Drop Lot/Garage,110245573,Individual,8,F,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782280,100513685,6/27/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,15,M,Black or African American,Parking/Drop Lot/Garage,110245579,Individual,31,F,Black or African American,18274,GOODLETTSVILLE PD,Firearm,0,0,Victim Was Stranger,0,0
29782634,100514625,2/19/17 0:00,On View,Murder and Nonnegligent Manslaughter,19,M,White,Residence/Home,110246548,Individual,22,M,White,18438,HICKMAN CO SO CENTERVILLE,Firearm,Personal Weapons,Rifle,Victim Was Friend,0,0
29783008,100516445,7/19/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Residence/Home,110247460,Individual,37,M,Black or African American,18388,CHATTANOOGA PD,Handgun,0,0,Victim Was Stranger,0,0
29783336,100517386,7/31/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,35,M,Black or African American,Hotel/Motel/Etc.,110248482,Individual,37,M,White,18615,SMYRNA PD,Firearm,0,0,Relationship Unknown,0,0
29784194,100528164,4/16/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,17,M,Black or African American,Parking/Drop Lot/Garage,110261210,Individual,19,M,White,18742,LEBANON PD,Handgun,0,0,Relationship Unknown,Victim Was Friend,0
29784194,100528164,4/16/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,17,M,Black or African American,Parking/Drop Lot/Garage,110266029,Individual,15,M,Black or African American,18742,LEBANON PD,Handgun,0,0,Relationship Unknown,0,0
29784195,100528164,8/3/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,20,F,Black or African American,Parking/Drop Lot/Garage,110261210,Individual,19,M,White,18742,LEBANON PD,Handgun,0,0,Relationship Unknown,Victim Was Friend,0
29784195,100528164,8/3/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,20,F,Black or African American,Parking/Drop Lot/Garage,110266029,Individual,15,M,Black or African American,18742,LEBANON PD,Handgun,0,0,Relationship Unknown,0,0
29784197,100528164,6/16/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,White,Parking/Drop Lot/Garage,110261210,Individual,19,M,White,18742,LEBANON PD,Handgun,0,0,Relationship Unknown,Victim Was Friend,0
29784197,100528164,6/16/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,White,Parking/Drop Lot/Garage,110266029,Individual,15,M,Black or African American,18742,LEBANON PD,Handgun,0,0,Relationship Unknown,0,0
29785202,100536649,6/7/16 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,20,M,White,Highway/Road/Alley/Street/Sidewalk,110268416,Individual,21,M,Black or African American,18271,NASHVILLE METRO PD NASHVILLE,Handgun,0,0,Relationship Unknown,Victim Was Friend,0
29785359,100530144,2/16/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,F,White,Parking/Drop Lot/Garage,110270896,Individual,23,M,White,18271,NASHVILLE METRO PD NASHVILLE,Motor Vehicle/Vessel,0,0,Victim Was Boyfriend/Girlfriend,0,0
29785472,100536975,7/14/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,19,M,White,Residence/Home,110264162,Individual,17,F,White,18271,NASHVILLE METRO PD NASHVILLE,Handgun,0,0,Relationship Unknown,Victim Was Boyfriend/Girlfriend,0
29785472,100536975,7/14/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,19,M,White,Residence/Home,110271010,Individual,19,M,White,18271,NASHVILLE METRO PD NASHVILLE,Handgun,0,0,Relationship Unknown,Victim Was Stranger,0
29785677,100530466,8/3/18 0:00,On View,Murder and Nonnegligent Manslaughter,20,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,110271293,Individual,30,M,White,18271,NASHVILLE METRO PD NASHVILLE,Knife/Cutting Instrument,0,0,Relationship Unknown,Victim Was Stranger,0
29785678,100530466,8/3/18 0:00,On View,Murder and Nonnegligent Manslaughter,20,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,110271293,Individual,30,M,White,18271,NASHVILLE METRO PD NASHVILLE,Knife/Cutting Instrument,0,0,Relationship Unknown,Victim Was Stranger,0
29788755,100535842,3/5/18 0:00,On View,Murder and Nonnegligent Manslaughter,33,M,Black or African American,Residence/Home,110274427,Individual,55,M,Black or African American,18496,MC MINN CO SO ATHENS,Knife/Cutting Instrument,0,0,Victim Was Stepparent,0,0
29789374,100548009,6/8/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,20,F,White,Residence/Home,110290703,Individual,68,M,White,18459,KNOXVILLE PD,Knife/Cutting Instrument,0,0,Victim Was Grandparent,0,0
29790291,100556236,3/14/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,White,Residence/Home,110287855,Individual,51,M,Black or African American,18741,WILSON CO SO LEBANON,Handgun,0,0,Relationship Unknown,0,0
29790436,100554786,3/9/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,34,M,Black or African American,Residence/Home,110297849,Individual,30,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun,0,0,Victim Was Acquaintance,0,0
29790438,100554805,2/6/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,Black or African American,Parking/Drop Lot/Garage,110297872,Individual,54,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun,0,0,Victim Was Stranger,0,0
29790659,100558000,8/5/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Parking/Drop Lot/Garage,110289888,Individual,23,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Personal Weapons,0,0,Victim Was Stranger,0,0
29790661,100558000,8/5/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,20,M,Black or African American,Parking/Drop Lot/Garage,110289888,Individual,23,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Personal Weapons,0,0,Victim Was Stranger,0,0
29790662,100558000,8/5/18 0:00,On View,Murder and Nonnegligent Manslaughter,17,F,Black or African American,Parking/Drop Lot/Garage,110289888,Individual,23,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Personal Weapons,0,0,Victim Was Stranger,0,0
29792845,100547963,2/7/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,15,M,Black or African American,Residence/Home,110285730,Individual,19,M,Black or African American,18459,KNOXVILLE PD,Handgun,0,0,Relationship Unknown,Victim Was Stranger,0
29792845,100547963,2/7/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,15,M,Black or African American,Residence/Home,110290653,Individual,20,M,Black or African American,18459,KNOXVILLE PD,Handgun,0,0,Relationship Unknown,Victim Was Stranger,0
29792845,100547963,2/7/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,15,M,Black or African American,Residence/Home,110290654,Individual,29,F,Black or African American,18459,KNOXVILLE PD,Handgun,0,0,Relationship Unknown,Victim Was Stranger,0
29792846,100547964,1/30/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,21,M,Black or African American,Residence/Home,110290656,Individual,51,M,Black or African American,18459,KNOXVILLE PD,Handgun,0,0,Victim Was Acquaintance,0,0
29792850,100547971,3/19/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,24,M,Black or African American,Bar/Nightclub,110280048,Individual,31,M,Black or African American,18459,KNOXVILLE PD,Handgun,0,0,Victim Was Stranger,0,0
29793492,100553762,3/7/16 0:00,On View,Murder and Nonnegligent Manslaughter,23,M,White,Highway/Road/Alley/Street/Sidewalk,110292385,Individual,23,M,White,18667,STEWART CO SO DOVER,Asphyxiation,0,0,Victim Was Acquaintance,0,0
29793844,100556236,3/14/17 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,50,F,White,Residence/Home,110287855,Individual,51,M,Black or African American,18741,WILSON CO SO LEBANON,Handgun,0,0,Relationship Unknown,0,0
29797331,100547963,3/3/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Residence/Home,110285730,Individual,19,M,Black or African American,18459,KNOXVILLE PD,Handgun,0,0,Relationship Unknown,Victim Was Stranger,0
29797331,100547963,3/3/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Residence/Home,110290653,Individual,20,M,Black or African American,18459,KNOXVILLE PD,Handgun,0,0,Relationship Unknown,Victim Was Stranger,0
29797331,100547963,3/3/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Residence/Home,110290654,Individual,29,F,Black or African American,18459,KNOXVILLE PD,Handgun,0,0,Relationship Unknown,Victim Was Stranger,0
29797332,100547963,2/3/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Residence/Home,110285730,Individual,19,M,Black or African American,18459,KNOXVILLE PD,Handgun,0,0,Relationship Unknown,Victim Was Stranger,0
29797332,100547963,2/3/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Residence/Home,110290653,Individual,20,M,Black or African American,18459,KNOXVILLE PD,Handgun,0,0,Relationship Unknown,Victim Was Stranger,0
29797332,100547963,2/3/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Residence/Home,110290654,Individual,29,F,Black or African American,18459,KNOXVILLE PD,Handgun,0,0,Relationship Unknown,Victim Was Stranger,0
29798102,100550192,6/9/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,28,M,White,Residence/Home,110297532,Individual,25,F,White,18741,WILSON CO SO LEBANON,Knife/Cutting Instrument,0,0,Victim Was Boyfriend/Girlfriend,0,0
29798193,100556461,11/13/17 0:00,Taken INTO Custody,Negligent Manslaughter,19,M,Black or African American,Other/Unknown,110288107,Individual,17,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Rifle,0,0,Victim Was Acquaintance,0,0
29798209,100556566,4/6/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,20,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,110288236,Individual,23,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun,Rifle,0,Victim Was Stranger,0,0
29798209,100556566,4/6/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,20,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,110297931,Individual,24,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun,Rifle,0,Victim Was Stranger,0,0
29798210,100556566,4/13/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,110288236,Individual,23,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun,Rifle,0,Victim Was Stranger,0,0
29798210,100556566,4/13/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,110297931,Individual,24,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun,Rifle,0,Victim Was Stranger,0,0
29798211,100556566,4/17/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,17,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,110288236,Individual,23,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun,Rifle,0,Victim Was Stranger,0,0
29798211,100556566,4/17/18 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,17,M,Black or African American,Highway/Road/Alley/Street/Sidewalk,110297931,Individual,24,M,Black or African American,18747,MEMPHIS POLICE DEPARTMENT,Handgun,Rifle,0,Victim Was Stranger,0,0
