arrestee_id,arrestee_incident_id,arrest_date,arrest_type_name,offense_name,arrestee_age_num,arrestee_sex_code,arrestee_race_desc,arrestee_location_name,victim_id,victim_type_name,victim_age_num,victim_sex_code,victim_race_desc,agency_id,agency_name,weapon_name
12275065,45815247,4/15/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,16,M,White,Highway/Road/Ally,49532342,Individual,19,M,White,18540,Columbia Police Department,Firearm
12275065,45815247,4/15/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,16,M,White,Highway/Road/Ally,49532342,Individual,19,M,White,18540,Columbia Police Department,Rifle
12309087,45919097,11/4/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,White,Parking Lot/Garage,49649142,Individual,24,M,Black or African American,18555,Clarksville Police Department,Handgun
12309087,45919097,11/4/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,White,Parking Lot/Garage,49649143,Individual,21,M,White,18555,Clarksville Police Department,Handgun
12259548,45779797,8/6/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,43,M,White,Parking Lot/Garage,49493774,Individual,56,M,White,18525,Whitwell Police Department,Handgun
12259548,45779797,8/6/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,43,M,White,Parking Lot/Garage,49493774,Individual,56,M,White,18525,Whitwell Police Department,Handgun
12654718,47081535,8/24/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,19,M,White,Residence/Home,50908498,Individual,55,M,White,18442,Humphreys County Sheriff's Office,Handgun
12211030,45626571,8/14/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,35,M,White,Residence/Home,49324015,Individual,36,F,White,18491,Lincoln County Sheriff's Office,Unknown
12647278,47086156,2/2/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,20,M,White,Highway/Road/Ally,50935809,Individual,20,M,White,18561,Moore County Sheriff's Office,Knife/Cutting Instrument
12208770,45620752,1/16/09 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,White,Field/Woods,49317700,Individual,19,F,White,18488,Lewis County Sheriff's Office,Firearm (Automatic)
12144597,45370888,11/14/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,47,M,White,Highway/Road/Ally,49048597,Individual,46,M,White,18216,Cannon County Sheriff's Office,Handgun
12185397,45484533,11/10/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,22,M,White,Residence/Home,49171360,Individual,62,M,White,18266,Cumberland County Sheriff's Office,Rifle (Automatic)
12185397,45484533,11/10/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,22,M,White,Residence/Home,49171359,Individual,49,M,White,18266,Cumberland County Sheriff's Office,Rifle (Automatic)
12185396,45484533,11/8/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,White,Residence/Home,49171360,Individual,62,M,White,18266,Cumberland County Sheriff's Office,Rifle (Automatic)
12185396,45484533,11/8/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,White,Residence/Home,49171359,Individual,49,M,White,18266,Cumberland County Sheriff's Office,Rifle (Automatic)
12185395,45484533,11/8/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,F,White,Residence/Home,49171360,Individual,62,M,White,18266,Cumberland County Sheriff's Office,Rifle (Automatic)
12185395,45484533,11/8/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,F,White,Residence/Home,49171359,Individual,49,M,White,18266,Cumberland County Sheriff's Office,Rifle (Automatic)
12649337,47088020,2/11/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,40,M,White,Highway/Road/Ally,50938009,Individual,22,F,White,18562,Morgan County Sheriff's Office,Rifle
12137849,45345799,12/10/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,White,Field/Woods,49022621,Individual,34,F,White,18206,Campbell County Sheriff's Office,Unknown
12137848,45345799,12/10/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,37,M,White,Field/Woods,49022621,Individual,34,F,White,18206,Campbell County Sheriff's Office,Unknown
12126596,45176215,8/31/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,20,M,White,Residence/Home,48835278,Individual,21,M,White,18388,Chattanooga Police Department,Knife/Cutting Instrument
11869575,44459332,8/3/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,19,M,White,Residence/Home,48095080,Individual,56,M,White,18747,Memphis Police Department,Other
12124316,45167581,8/9/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,64,M,White,Residence/Home,48825667,Individual,29,M,White,18388,Chattanooga Police Department,Handgun
12124316,45167581,8/9/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,64,M,White,Residence/Home,48825667,Individual,29,M,White,18388,Chattanooga Police Department,Handgun
12206534,45614149,8/11/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,28,M,White,Residence/Home,49310224,Individual,31,M,White,18480,Lawrenceburg Police Department,Handgun
12206533,45614149,8/11/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,White,Residence/Home,49310224,Individual,31,M,White,18480,Lawrenceburg Police Department,Handgun
12206532,45614149,8/11/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,White,Residence/Home,49310224,Individual,31,M,White,18480,Lawrenceburg Police Department,Handgun
11869574,44459332,8/3/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,M,White,Residence/Home,48095080,Individual,56,M,White,18747,Memphis Police Department,Other
11933245,44735982,3/20/09 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,26,M,White,Residence/Home,48406172,Individual,29,F,White,18747,Memphis Police Department,Personal Weapons
12665796,47097451,3/4/08 0:00,Taken INTO Custody,Negligent Manslaughter,48,M,White,Residence/Home,50936315,Individual,40,F,White,18458,Knox County Sheriff's Office,Drugs/Narcotics/Sleeping Pills
12124268,45166554,8/8/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,24,M,White,Residence/Home,48824526,Individual,2,M,White,18388,Chattanooga Police Department,Unknown
11862944,44432548,7/21/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,37,F,White,Residence/Home,48065271,Individual,67,M,White,18747,Memphis Police Department,Knife/Cutting Instrument
12124008,45229884,8/27/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,44,F,White,Highway/Road/Ally,48900153,Individual,46,M,White,18741,Wilson County Sheriff's Office,Motor Vehicle
12023156,44873961,3/10/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,15,M,White,Residence/Home,48511469,Individual,66,F,White,18312,Dickson County Sheriff's Office,Handgun
12023156,44873961,3/10/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,15,M,White,Residence/Home,48511468,Individual,39,F,White,18312,Dickson County Sheriff's Office,Handgun
12067531,44990575,11/17/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,20,M,White,Residence/Home,48635949,Individual,26,M,White,18358,Pulaski Police Department,Handgun
12067531,44990575,11/17/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,20,M,White,Residence/Home,48635949,Individual,26,M,White,18358,Pulaski Police Department,Handgun
12067529,44990575,11/10/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,19,F,White,Residence/Home,48635949,Individual,26,M,White,18358,Pulaski Police Department,Handgun
12067529,44990575,11/10/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,19,F,White,Residence/Home,48635949,Individual,26,M,White,18358,Pulaski Police Department,Handgun
12067528,44990575,11/10/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,22,M,White,Residence/Home,48635949,Individual,26,M,White,18358,Pulaski Police Department,Handgun
12067528,44990575,11/10/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,22,M,White,Residence/Home,48635949,Individual,26,M,White,18358,Pulaski Police Department,Handgun
11937573,44759036,4/22/09 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,66,M,White,Residence/Home,48430619,Individual,39,M,White,18748,Tennessee Bureau of Investigation,Shotgun
11937572,44759036,8/25/08 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,38,M,White,Residence/Home,48430619,Individual,39,M,White,18748,Tennessee Bureau of Investigation,Shotgun
12268272,45798015,4/19/08 0:00,Taken INTO Custody,Negligent Manslaughter,25,F,White,Residence/Home,49512914,Individual,29,M,White,18539,Maury County Sheriff's Office,Other
13955835,51448669,5/9/09 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,36,M,Black or African American,Residence/Home,55675204,Individual,36,F,White,18715,Johnson City Police Department,Asphyxiation
12118060,45290002,8/21/08 0:00,Taken INTO Custody,Negligent Manslaughter,68,F,White,Residence/Home,48961467,Individual,62,M,White,18191,Maryville Police Department,Handgun
12091299,45059989,10/19/08 0:00,Taken INTO Custody,Negligent Manslaughter,41,M,White,Convenience Store,48708022,Individual,18,F,White,18387,Hamilton County Sheriff's Office,Other
12195308,45520209,1/18/08 0:00,On View,Negligent Manslaughter,14,M,Black or African American,Residence/Home,49206990,Individual,11,M,Black or African American,18271,Nashville Metropolitan Police Department,Shotgun
11613112,43483403,3/17/08 0:00,On View,Negligent Manslaughter,19,M,Black or African American,Residence/Home,46982071,Individual,7,M,Black or African American,18747,Memphis Police Department,Handgun
11471940,42820092,4/21/08 0:00,On View,Negligent Manslaughter,33,F,Black or African American,Residence/Home,46258672,Individual,22,M,Black or African American,18693,Mason Police Department,Firearm
11471940,42820092,4/21/08 0:00,On View,Negligent Manslaughter,33,F,Black or African American,Residence/Home,46258672,Individual,22,M,Black or African American,18693,Mason Police Department,Handgun
12696633,47193913,7/4/08 0:00,On View,Negligent Manslaughter,34,M,White,Residence/Home,51050632,Individual,,F,White,18616,La Vergne Police Department,Fire/Incendiary Device
12696633,47193913,7/4/08 0:00,On View,Negligent Manslaughter,34,M,White,Residence/Home,51050631,Individual,5,M,White,18616,La Vergne Police Department,Fire/Incendiary Device
12696633,47193913,7/4/08 0:00,On View,Negligent Manslaughter,34,M,White,Residence/Home,51050630,Individual,31,F,White,18616,La Vergne Police Department,Fire/Incendiary Device
12696633,47193913,7/4/08 0:00,On View,Negligent Manslaughter,34,M,White,Residence/Home,51050629,Individual,53,F,White,18616,La Vergne Police Department,Fire/Incendiary Device
12696633,47193913,7/4/08 0:00,On View,Negligent Manslaughter,34,M,White,Residence/Home,51050628,Individual,56,M,White,18616,La Vergne Police Department,Fire/Incendiary Device
12641542,47073272,10/9/09 0:00,On View,Negligent Manslaughter,23,M,White,Highway/Road/Ally,50918524,Individual,23,M,White,18555,Clarksville Police Department,Motor Vehicle
12165640,45420210,8/13/08 0:00,On View,Negligent Manslaughter,37,M,White,Residence/Home,49102265,Individual,45,M,White,18243,Claiborne County Sheriff's Office,Handgun
12133894,45259570,4/21/08 0:00,On View,Negligent Manslaughter,41,F,White,Residence/Home,48932116,Individual,45,M,White,18744,Mount Juliet Police Department,Handgun
13072418,48524984,10/13/09 0:00,On View,Murder and Nonnegligent Manslaughter,17,M,Black or African American,Other/Unknown,52480510,Individual,21,M,Black or African American,18271,Nashville Metropolitan Police Department,Handgun
11885982,44526430,9/4/08 0:00,Taken INTO Custody,Negligent Manslaughter,20,M,Black or African American,Residence/Home,48169633,Individual,56,F,Black or African American,18747,Memphis Police Department,Other
11885981,44526430,9/4/08 0:00,Taken INTO Custody,Negligent Manslaughter,25,M,Black or African American,Residence/Home,48169633,Individual,56,F,Black or African American,18747,Memphis Police Department,Other
11885980,44526430,9/4/08 0:00,Taken INTO Custody,Negligent Manslaughter,24,M,Black or African American,Residence/Home,48169633,Individual,56,F,Black or African American,18747,Memphis Police Department,Other
11885979,44526430,9/4/08 0:00,Taken INTO Custody,Negligent Manslaughter,27,M,Black or African American,Residence/Home,48169633,Individual,56,F,Black or African American,18747,Memphis Police Department,Other
11651419,43658430,6/15/08 0:00,Taken INTO Custody,Negligent Manslaughter,23,M,Black or African American,Residence/Home,47179478,Individual,6,M,Black or African American,18747,Memphis Police Department,Handgun
11583299,43353235,1/1/08 0:00,Taken INTO Custody,Negligent Manslaughter,29,F,Black or African American,Residence/Home,46837227,Individual,7,M,Black or African American,18747,Memphis Police Department,Fire/Incendiary Device
11583299,43353235,1/1/08 0:00,Taken INTO Custody,Negligent Manslaughter,29,F,Black or African American,Residence/Home,46837226,Individual,4,M,Black or African American,18747,Memphis Police Department,Fire/Incendiary Device
12699575,47199247,10/13/09 0:00,Taken INTO Custody,Negligent Manslaughter,42,M,White,Residence/Home,51057011,Individual,44,F,White,18621,Scott County Sheriff's Office,Personal Weapons
13955835,51448669,5/9/09 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,36,M,Black or African American,Residence/Home,55675204,Individual,36,F,White,18715,Johnson City Police Department,Other
13984482,51509704,2/20/09 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,30,M,Black or African American,Residence/Home,55741886,Individual,69,F,White,18735,Franklin Police Department,Blunt Object
13258500,48986938,5/29/09 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,26,M,Black or African American,Highway/Road/Ally,53030162,Individual,44,M,Black or African American,18747,Memphis Police Department,Handgun
13071337,48522062,12/22/09 0:00,On View,Murder and Nonnegligent Manslaughter,32,M,Black or African American,Hotel/Motel/Etc.,52477257,Individual,34,M,"Asian, Native Hawaiian, or Other Pacific Islander",18271,Nashville Metropolitan Police Department,Handgun
13071336,48522062,10/20/09 0:00,On View,Murder and Nonnegligent Manslaughter,21,F,Black or African American,Hotel/Motel/Etc.,52477257,Individual,34,M,"Asian, Native Hawaiian, or Other Pacific Islander",18271,Nashville Metropolitan Police Department,Handgun
13984482,51509704,2/20/09 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,30,M,Black or African American,Residence/Home,55741886,Individual,69,F,White,18735,Franklin Police Department,Blunt Object
13984482,51509704,2/20/09 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,30,M,Black or African American,Residence/Home,55741885,Individual,32,F,White,18735,Franklin Police Department,Blunt Object
13984482,51509704,2/20/09 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,30,M,Black or African American,Residence/Home,55741885,Individual,32,F,White,18735,Franklin Police Department,Blunt Object
13049348,48437450,8/2/09 0:00,On View,Murder and Nonnegligent Manslaughter,32,M,Black or African American,Highway/Road/Ally,52383137,Individual,28,M,Black or African American,18271,Nashville Metropolitan Police Department,Handgun
13072361,48523979,10/6/09 0:00,On View,Murder and Nonnegligent Manslaughter,17,M,Black or African American,Commercial/Office Building,52479384,Individual,49,F,"Asian, Native Hawaiian, or Other Pacific Islander",18271,Nashville Metropolitan Police Department,Handgun
13072361,48523979,10/6/09 0:00,On View,Murder and Nonnegligent Manslaughter,17,M,Black or African American,Commercial/Office Building,52479385,Individual,24,M,White,18271,Nashville Metropolitan Police Department,Handgun
13259443,48986978,4/6/09 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,21,M,Black or African American,Highway/Road/Ally,53031101,Individual,17,M,Black or African American,18747,Memphis Police Department,Other
13256187,48977317,3/30/09 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,26,M,Black or African American,Residence/Home,53019540,Individual,22,M,Black or African American,18747,Memphis Police Department,Firearm
13256187,48977317,3/30/09 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,26,M,Black or African American,Residence/Home,53019540,Individual,22,M,Black or African American,18747,Memphis Police Department,Firearm
13256187,48977317,3/30/09 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,26,M,Black or African American,Residence/Home,53019539,Individual,23,F,Black or African American,18747,Memphis Police Department,Firearm
13256187,48977317,3/30/09 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,26,M,Black or African American,Residence/Home,53019539,Individual,23,F,Black or African American,18747,Memphis Police Department,Firearm
13052749,48450029,8/14/09 0:00,On View,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Residence/Home,52397104,Individual,15,M,Black or African American,18271,Nashville Metropolitan Police Department,Handgun
13255054,48971570,3/31/09 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,25,M,Black or African American,Highway/Road/Ally,53013139,Individual,36,M,Black or African American,18747,Memphis Police Department,Firearm
13255053,48971570,3/28/09 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,24,M,Black or African American,Highway/Road/Ally,53013139,Individual,36,M,Black or African American,18747,Memphis Police Department,Firearm
13255052,48971570,3/28/09 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,45,M,Black or African American,Highway/Road/Ally,53013139,Individual,36,M,Black or African American,18747,Memphis Police Department,Firearm
13063770,48487940,12/22/09 0:00,On View,Murder and Nonnegligent Manslaughter,31,F,Black or African American,Residence/Home,52439254,Individual,7,F,Black or African American,18271,Nashville Metropolitan Police Department,Other
13063770,48487940,12/22/09 0:00,On View,Murder and Nonnegligent Manslaughter,31,F,Black or African American,Residence/Home,52439254,Individual,7,F,Black or African American,18271,Nashville Metropolitan Police Department,Knife/Cutting Instrument
13053784,48452835,8/15/09 0:00,On View,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Residence/Home,52399346,Individual,,M,Black or African American,18271,Nashville Metropolitan Police Department,Shotgun
13048443,48433562,8/4/09 0:00,On View,Murder and Nonnegligent Manslaughter,20,M,Black or African American,Commercial/Office Building,52378804,Individual,69,M,Unknown,18271,Nashville Metropolitan Police Department,Firearm
13048442,48433562,8/4/09 0:00,On View,Murder and Nonnegligent Manslaughter,20,M,Black or African American,Commercial/Office Building,52378804,Individual,69,M,Unknown,18271,Nashville Metropolitan Police Department,Firearm
13251814,48960978,3/21/09 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,24,F,Black or African American,Residence/Home,53000444,Individual,15,F,Black or African American,18747,Memphis Police Department,Firearm
13251814,48960978,3/21/09 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,24,F,Black or African American,Residence/Home,53000444,Individual,15,F,Black or African American,18747,Memphis Police Department,Handgun
13251814,48960978,3/21/09 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,24,F,Black or African American,Residence/Home,53000443,Individual,20,F,Black or African American,18747,Memphis Police Department,Firearm
13251814,48960978,3/21/09 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,24,F,Black or African American,Residence/Home,53000443,Individual,20,F,Black or African American,18747,Memphis Police Department,Handgun
13251814,48960978,3/21/09 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,24,F,Black or African American,Residence/Home,53000442,Individual,17,F,Black or African American,18747,Memphis Police Department,Firearm
13251814,48960978,3/21/09 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,24,F,Black or African American,Residence/Home,53000442,Individual,17,F,Black or African American,18747,Memphis Police Department,Handgun
13251814,48960978,3/21/09 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,24,F,Black or African American,Residence/Home,53000441,Individual,19,F,Black or African American,18747,Memphis Police Department,Firearm
13251814,48960978,3/21/09 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,24,F,Black or African American,Residence/Home,53000441,Individual,19,F,Black or African American,18747,Memphis Police Department,Handgun
13053784,48452835,8/15/09 0:00,On View,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Residence/Home,52399346,Individual,,M,Black or African American,18271,Nashville Metropolitan Police Department,Rifle
13053784,48452835,8/15/09 0:00,On View,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Residence/Home,52399346,Individual,,M,Black or African American,18271,Nashville Metropolitan Police Department,Shotgun
13053784,48452835,8/15/09 0:00,On View,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Residence/Home,52399346,Individual,,M,Black or African American,18271,Nashville Metropolitan Police Department,Rifle
13053784,48452835,8/15/09 0:00,On View,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Residence/Home,52399347,Individual,34,M,Black or African American,18271,Nashville Metropolitan Police Department,Shotgun
13053784,48452835,8/15/09 0:00,On View,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Residence/Home,52399347,Individual,34,M,Black or African American,18271,Nashville Metropolitan Police Department,Rifle
13053784,48452835,8/15/09 0:00,On View,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Residence/Home,52399347,Individual,34,M,Black or African American,18271,Nashville Metropolitan Police Department,Shotgun
13053784,48452835,8/15/09 0:00,On View,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Residence/Home,52399347,Individual,34,M,Black or African American,18271,Nashville Metropolitan Police Department,Rifle
13053784,48452835,8/15/09 0:00,On View,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Residence/Home,52399345,Individual,33,M,Black or African American,18271,Nashville Metropolitan Police Department,Shotgun
13053784,48452835,8/15/09 0:00,On View,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Residence/Home,52399345,Individual,33,M,Black or African American,18271,Nashville Metropolitan Police Department,Rifle
13053784,48452835,8/15/09 0:00,On View,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Residence/Home,52399345,Individual,33,M,Black or African American,18271,Nashville Metropolitan Police Department,Shotgun
13053784,48452835,8/15/09 0:00,On View,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Residence/Home,52399345,Individual,33,M,Black or African American,18271,Nashville Metropolitan Police Department,Rifle
13053784,48452835,8/15/09 0:00,On View,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Residence/Home,52399344,Individual,33,M,Black or African American,18271,Nashville Metropolitan Police Department,Shotgun
13053784,48452835,8/15/09 0:00,On View,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Residence/Home,52399344,Individual,33,M,Black or African American,18271,Nashville Metropolitan Police Department,Rifle
13053784,48452835,8/15/09 0:00,On View,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Residence/Home,52399344,Individual,33,M,Black or African American,18271,Nashville Metropolitan Police Department,Shotgun
13053784,48452835,8/15/09 0:00,On View,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Residence/Home,52399344,Individual,33,M,Black or African American,18271,Nashville Metropolitan Police Department,Rifle
13053783,48452835,8/12/09 0:00,On View,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Residence/Home,52399346,Individual,,M,Black or African American,18271,Nashville Metropolitan Police Department,Shotgun
13053783,48452835,8/12/09 0:00,On View,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Residence/Home,52399346,Individual,,M,Black or African American,18271,Nashville Metropolitan Police Department,Rifle
13053783,48452835,8/12/09 0:00,On View,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Residence/Home,52399346,Individual,,M,Black or African American,18271,Nashville Metropolitan Police Department,Shotgun
13053783,48452835,8/12/09 0:00,On View,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Residence/Home,52399346,Individual,,M,Black or African American,18271,Nashville Metropolitan Police Department,Rifle
13053783,48452835,8/12/09 0:00,On View,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Residence/Home,52399347,Individual,34,M,Black or African American,18271,Nashville Metropolitan Police Department,Shotgun
13053783,48452835,8/12/09 0:00,On View,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Residence/Home,52399347,Individual,34,M,Black or African American,18271,Nashville Metropolitan Police Department,Rifle
13053783,48452835,8/12/09 0:00,On View,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Residence/Home,52399347,Individual,34,M,Black or African American,18271,Nashville Metropolitan Police Department,Shotgun
13053783,48452835,8/12/09 0:00,On View,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Residence/Home,52399347,Individual,34,M,Black or African American,18271,Nashville Metropolitan Police Department,Rifle
13053783,48452835,8/12/09 0:00,On View,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Residence/Home,52399345,Individual,33,M,Black or African American,18271,Nashville Metropolitan Police Department,Shotgun
13053783,48452835,8/12/09 0:00,On View,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Residence/Home,52399345,Individual,33,M,Black or African American,18271,Nashville Metropolitan Police Department,Rifle
13053783,48452835,8/12/09 0:00,On View,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Residence/Home,52399345,Individual,33,M,Black or African American,18271,Nashville Metropolitan Police Department,Shotgun
13053783,48452835,8/12/09 0:00,On View,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Residence/Home,52399345,Individual,33,M,Black or African American,18271,Nashville Metropolitan Police Department,Rifle
13053783,48452835,8/12/09 0:00,On View,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Residence/Home,52399344,Individual,33,M,Black or African American,18271,Nashville Metropolitan Police Department,Shotgun
13053783,48452835,8/12/09 0:00,On View,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Residence/Home,52399344,Individual,33,M,Black or African American,18271,Nashville Metropolitan Police Department,Rifle
13053783,48452835,8/12/09 0:00,On View,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Residence/Home,52399344,Individual,33,M,Black or African American,18271,Nashville Metropolitan Police Department,Shotgun
13053783,48452835,8/12/09 0:00,On View,Murder and Nonnegligent Manslaughter,18,M,Black or African American,Residence/Home,52399344,Individual,33,M,Black or African American,18271,Nashville Metropolitan Police Department,Rifle
13053742,48451893,8/11/09 0:00,On View,Murder and Nonnegligent Manslaughter,19,M,Black or African American,Residence/Home,52398288,Individual,21,M,Black or African American,18271,Nashville Metropolitan Police Department,Personal Weapons
13045007,48419836,8/28/09 0:00,On View,Murder and Nonnegligent Manslaughter,17,M,Black or African American,Highway/Road/Ally,52362721,Individual,22,M,Black or African American,18271,Nashville Metropolitan Police Department,Firearm
13298368,49140602,6/21/09 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Residence/Home,53203643,Individual,29,M,Black or African American,18747,Memphis Police Department,Handgun
13298367,49140602,6/21/09 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,18,F,Black or African American,Residence/Home,53203643,Individual,29,M,Black or African American,18747,Memphis Police Department,Handgun
13038318,48396248,1/13/10 0:00,On View,Murder and Nonnegligent Manslaughter,23,M,Black or African American,Highway/Road/Ally,52336444,Individual,16,M,Black or African American,18271,Nashville Metropolitan Police Department,Handgun
13043883,48415974,7/23/09 0:00,On View,Murder and Nonnegligent Manslaughter,33,M,Black or African American,Parking Lot/Garage,52358599,Individual,42,M,Black or African American,18271,Nashville Metropolitan Police Department,Personal Weapons
13859366,50961377,1/26/10 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,32,M,Black or African American,Residence/Home,55172035,Individual,22,F,Black or African American,18459,Knoxville Police Department,Knife/Cutting Instrument
13859366,50961377,1/26/10 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,32,M,Black or African American,Residence/Home,55172035,Individual,22,F,Black or African American,18459,Knoxville Police Department,Knife/Cutting Instrument
13859366,50961377,1/26/10 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,32,M,Black or African American,Residence/Home,55172035,Individual,22,F,Black or African American,18459,Knoxville Police Department,Firearm
13859366,50961377,1/26/10 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,32,M,Black or African American,Residence/Home,55172034,Individual,24,M,Black or African American,18459,Knoxville Police Department,Knife/Cutting Instrument
13859366,50961377,1/26/10 0:00,Taken INTO Custody,Murder and Nonnegligent Manslaughter,32,M,Black or African American,Residence/Home,55172034,Individual,24,M,Black or African American,18459,Knoxville Police Department,Knife/Cutting Instrument
